game_date,player_name,batter,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,launch_speed,launch_angle,effective_speed,release_spin_rate,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,pitch_name,if_fielding_alignment,of_fielding_alignment
2019-05-02,Noah Syndergaard,553993,null,ball,14,R,R,NYM,CIN,B,null,null,0,0,null,null,null,2,3,Top,null,null,99.354,2203,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,19,1,Sinker,Infield shift,Standard
2019-05-02,Noah Syndergaard,608385,field_out,hit_into_play,3,L,R,NYM,CIN,X,4,ground_ball,0,2,null,null,null,1,3,Top,67.4,6,98.069,2183,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,18,3,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,608385,null,foul,13,L,R,NYM,CIN,S,null,null,0,1,null,null,null,1,3,Top,78.6,-14,91.129,1566,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,18,2,Changeup,Standard,Standard
2019-05-02,Noah Syndergaard,608385,null,called_strike,9,L,R,NYM,CIN,S,null,null,0,0,null,null,null,1,3,Top,null,null,77.733,2257,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,18,1,Curveball,Standard,Standard
2019-05-02,Noah Syndergaard,641816,strikeout,swinging_strike,12,R,R,NYM,CIN,S,2,null,2,2,null,null,null,0,3,Top,null,null,99.43,2241,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,17,5,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,641816,null,ball,14,R,R,NYM,CIN,B,null,null,1,2,null,null,null,0,3,Top,null,null,79.582,2196,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,17,4,Curveball,Standard,Standard
2019-05-02,Noah Syndergaard,641816,null,called_strike,9,R,R,NYM,CIN,S,null,null,1,1,null,null,null,0,3,Top,null,null,98.054,2384,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,17,3,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,641816,null,ball,14,R,R,NYM,CIN,B,null,null,0,1,null,null,null,0,3,Top,null,null,98.108,2366,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,17,2,4-Seam Fastball,Strategic,Standard
2019-05-02,Noah Syndergaard,641816,null,called_strike,3,R,R,NYM,CIN,S,null,null,0,0,null,null,null,0,3,Top,null,null,97.829,2159,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,17,1,4-Seam Fastball,Strategic,Standard
2019-05-02,Noah Syndergaard,592200,field_out,hit_into_play,3,R,R,NYM,CIN,X,9,fly_ball,0,0,null,null,594988,2,2,Top,86.2,48,97.27,2071,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,13,1,Sinker,Standard,Standard
2019-05-02,Noah Syndergaard,594988,field_error,hit_into_play_no_out,12,L,R,NYM,CIN,X,1,ground_ball,2,1,null,null,null,2,2,Top,94.5,-31,97.814,2245,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,12,4,4-Seam Fastball,Infield shift,Standard
2019-05-02,Noah Syndergaard,594988,null,ball,13,L,R,NYM,CIN,B,null,null,1,1,null,null,null,2,2,Top,null,null,91.101,1726,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,12,3,Changeup,Infield shift,Standard
2019-05-02,Noah Syndergaard,594988,null,ball,12,L,R,NYM,CIN,B,null,null,0,1,null,null,null,2,2,Top,null,null,97.635,2233,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,12,2,4-Seam Fastball,Infield shift,Standard
2019-05-02,Noah Syndergaard,594988,null,foul,5,L,R,NYM,CIN,S,null,null,0,0,null,null,null,2,2,Top,null,null,97.022,2071,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,12,1,4-Seam Fastball,Infield shift,Standard
2019-05-02,Noah Syndergaard,578428,grounded_into_double_play,hit_into_play,2,R,R,NYM,CIN,X,6,ground_ball,1,0,null,null,606299,0,2,Top,90.6,-12,96.258,2085,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,11,2,Sinker,Standard,Standard
2019-05-02,Noah Syndergaard,578428,null,ball,14,R,R,NYM,CIN,B,null,null,0,0,null,null,606299,0,2,Top,null,null,96.574,2092,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,11,1,Sinker,Standard,Standard
2019-05-02,Noah Syndergaard,606299,single,hit_into_play_no_out,6,R,R,NYM,CIN,X,8,ground_ball,1,2,null,null,null,0,2,Top,90.3,-6,86.898,2266,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,10,4,Slider,Standard,Standard
2019-05-02,Noah Syndergaard,606299,null,ball,14,R,R,NYM,CIN,B,null,null,0,2,null,null,null,0,2,Top,null,null,98.135,2303,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,10,3,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,606299,null,foul,12,R,R,NYM,CIN,S,null,null,0,1,null,null,null,0,2,Top,null,null,97.209,2199,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,10,2,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,606299,null,called_strike,3,R,R,NYM,CIN,S,null,null,0,0,null,null,null,0,2,Top,null,null,87.173,2115,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,10,1,Slider,Standard,Standard
2019-05-02,Noah Syndergaard,624577,field_out,hit_into_play,4,R,R,NYM,CIN,X,6,popup,0,0,null,null,518618,2,1,Top,80,69,97.735,2181,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,4,1,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,518618,single,hit_into_play_no_out,11,L,R,NYM,CIN,X,7,line_drive,2,1,null,null,null,2,1,Top,86.9,13,98.035,2153,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,3,4,Sinker,Standard,Standard
2019-05-02,Noah Syndergaard,518618,null,ball,11,L,R,NYM,CIN,B,null,null,1,1,null,null,null,2,1,Top,null,null,91.58,1751,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,3,3,Changeup,Standard,Standard
2019-05-02,Noah Syndergaard,518618,null,ball,14,L,R,NYM,CIN,B,null,null,0,1,null,null,null,2,1,Top,null,null,78.566,2363,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,3,2,Curveball,Standard,Standard
2019-05-02,Noah Syndergaard,518618,null,foul,4,L,R,NYM,CIN,S,null,null,0,0,null,null,null,2,1,Top,76.2,42,98.223,2149,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,3,1,Sinker,Standard,Standard
2019-05-02,Noah Syndergaard,553993,strikeout,swinging_strike,14,R,R,NYM,CIN,S,2,null,0,2,null,null,null,1,1,Top,null,null,79.143,2405,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,2,3,Curveball,Infield shift,Standard
2019-05-02,Noah Syndergaard,553993,null,swinging_strike,2,R,R,NYM,CIN,S,null,null,0,1,null,null,null,1,1,Top,null,null,97.261,2305,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,2,2,4-Seam Fastball,Infield shift,Standard
2019-05-02,Noah Syndergaard,553993,null,called_strike,3,R,R,NYM,CIN,S,null,null,0,0,null,null,null,1,1,Top,null,null,79.79,2338,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,2,1,Curveball,Infield shift,Standard
2019-05-02,Noah Syndergaard,608385,strikeout,swinging_strike,8,L,R,NYM,CIN,S,2,null,1,2,null,null,null,0,1,Top,null,null,91.769,1934,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,1,5,Changeup,Standard,Standard
2019-05-02,Noah Syndergaard,608385,null,ball,12,L,R,NYM,CIN,B,null,null,0,2,null,null,null,0,1,Top,null,null,92.401,1774,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,1,4,Changeup,Standard,Standard
2019-05-02,Noah Syndergaard,608385,null,foul,5,L,R,NYM,CIN,S,null,null,0,2,null,null,null,0,1,Top,78.6,41,99.16,2335,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,1,3,4-Seam Fastball,Standard,Standard
2019-05-02,Noah Syndergaard,608385,null,foul,5,L,R,NYM,CIN,S,null,null,0,1,null,null,null,0,1,Top,78,19,98.632,2225,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,1,2,Sinker,Standard,Standard
2019-05-02,Noah Syndergaard,608385,null,called_strike,4,L,R,NYM,CIN,S,null,null,0,0,null,null,null,0,1,Top,null,null,97.41,2103,566004,592789,467092,642086,429664,453943,642708,643446,607043,624424,1,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,606115,field_out,hit_into_play,4,R,R,NYM,MIL,X,6,ground_ball,2,2,null,518735,null,2,5,Top,82.9,-27,97.402,2054,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,7,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,ball,14,R,R,NYM,MIL,B,null,null,1,2,null,null,518735,2,5,Top,null,null,78.236,2305,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,6,Curveball,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,ball,11,R,R,NYM,MIL,B,null,null,0,2,null,null,518735,2,5,Top,null,null,97.54,2283,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,5,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,foul,9,R,R,NYM,MIL,S,null,null,0,2,null,null,518735,2,5,Top,59.6,39,78.382,2066,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,4,Curveball,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,foul,7,R,R,NYM,MIL,S,null,null,0,2,null,null,518735,2,5,Top,72.8,-79,97.457,2079,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,3,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,foul,13,R,R,NYM,MIL,S,null,null,0,1,null,null,518735,2,5,Top,null,null,97.477,2166,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,2,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,swinging_strike,14,R,R,NYM,MIL,S,null,null,0,0,null,null,518735,2,5,Top,null,null,76.451,2250,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,43,1,Curveball,Standard,Standard
2019-04-27,Noah Syndergaard,519346,strikeout,swinging_strike,12,L,R,NYM,MIL,S,2,null,2,2,null,null,518735,1,5,Top,null,null,98.037,2075,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,42,5,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,519346,null,swinging_strike,2,L,R,NYM,MIL,S,null,null,2,1,null,null,518735,1,5,Top,null,null,97.296,2123,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,42,4,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,519346,null,ball,11,L,R,NYM,MIL,B,null,null,1,1,null,null,518735,1,5,Top,null,null,89.574,1819,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,42,3,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,519346,null,blocked_ball,13,L,R,NYM,MIL,B,null,null,0,1,null,null,518735,1,5,Top,null,null,90.158,1664,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,42,2,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,519346,null,called_strike,5,L,R,NYM,MIL,S,null,null,0,0,null,null,518735,1,5,Top,null,null,96.734,2092,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,42,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,543768,strikeout,called_strike,6,L,R,NYM,MIL,S,2,null,0,2,null,null,518735,0,5,Top,null,null,96.383,2061,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,41,3,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,543768,null,called_strike,9,L,R,NYM,MIL,S,null,null,0,1,null,null,518735,0,5,Top,null,null,97.793,2284,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,41,2,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,543768,null,called_strike,4,L,R,NYM,MIL,S,null,null,0,0,null,null,518735,0,5,Top,null,null,96.273,2240,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,41,1,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,518735,walk,ball,9,L,R,NYM,MIL,B,null,null,3,2,null,null,null,0,5,Top,null,null,96.81,2244,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,40,6,4-Seam Fastball,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,swinging_strike,5,L,R,NYM,MIL,S,null,null,3,1,null,null,null,0,5,Top,null,null,97.335,2296,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,40,5,Sinker,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,called_strike,8,L,R,NYM,MIL,S,null,null,3,0,null,null,null,0,5,Top,null,null,96.328,2061,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,40,4,Sinker,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,ball,11,L,R,NYM,MIL,B,null,null,2,0,null,null,null,0,5,Top,null,null,89.177,1779,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,40,3,Changeup,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,ball,13,L,R,NYM,MIL,B,null,null,1,0,null,null,null,0,5,Top,null,null,90.063,1545,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,40,2,Changeup,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,ball,14,L,R,NYM,MIL,B,null,null,0,0,null,null,null,0,5,Top,null,null,78.08,2397,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,40,1,Curveball,Infield shift,Standard
2019-04-27,Noah Syndergaard,519058,field_out,hit_into_play,5,L,R,NYM,MIL,X,6,popup,0,1,null,null,null,2,4,Top,80,69,85.858,2314,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,35,2,Slider,Infield shift,Standard
2019-04-27,Noah Syndergaard,519058,null,called_strike,6,L,R,NYM,MIL,S,null,null,0,0,null,null,null,2,4,Top,null,null,97.32,2253,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,35,1,4-Seam Fastball,Infield shift,Standard
2019-04-27,Noah Syndergaard,592885,home_run,hit_into_play_score,8,L,R,NYM,MIL,X,null,line_drive,3,2,null,null,null,2,4,Top,101.4,24,90.898,1711,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,7,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,592885,null,ball,12,L,R,NYM,MIL,B,null,null,2,2,null,null,null,2,4,Top,null,null,98.024,2303,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,6,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592885,null,foul,4,L,R,NYM,MIL,S,null,null,2,2,null,null,null,2,4,Top,78.3,21,97.144,2083,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,5,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,592885,null,ball,12,L,R,NYM,MIL,B,null,null,1,2,null,null,null,2,4,Top,null,null,97.321,2155,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,4,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592885,null,swinging_strike,12,L,R,NYM,MIL,S,null,null,1,1,null,null,null,2,4,Top,null,null,97.906,2167,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,3,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592885,null,ball,12,L,R,NYM,MIL,B,null,null,0,1,null,null,456715,1,4,Top,null,null,97.625,2223,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,2,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592885,null,foul,3,L,R,NYM,MIL,S,null,null,0,0,null,null,456715,1,4,Top,73.1,20,96.465,2164,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,34,1,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,456715,single,hit_into_play_no_out,11,R,R,NYM,MIL,X,7,fly_ball,0,0,null,null,null,1,4,Top,65.5,34,96.961,2060,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,33,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,592325,home_run,hit_into_play_score,2,L,R,NYM,MIL,X,null,fly_ball,3,2,null,null,null,1,4,Top,103.4,23,97.469,2110,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,7,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,foul,2,L,R,NYM,MIL,S,null,null,3,2,null,null,null,1,4,Top,82.6,9,97.874,2291,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,6,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,ball,11,L,R,NYM,MIL,B,null,null,2,2,null,null,null,1,4,Top,null,null,97.371,2278,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,5,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,ball,14,L,R,NYM,MIL,B,null,null,1,2,null,null,null,1,4,Top,null,null,86.48,2228,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,4,Slider,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,foul,2,L,R,NYM,MIL,S,null,null,1,1,null,null,null,1,4,Top,86.7,39,96.936,2194,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,3,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,swinging_strike,13,L,R,NYM,MIL,S,null,null,1,0,null,null,null,1,4,Top,null,null,91.972,1636,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,2,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,ball,11,L,R,NYM,MIL,B,null,null,0,0,null,null,null,1,4,Top,null,null,97.941,2096,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,32,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,605540,strikeout,called_strike,2,L,R,NYM,MIL,S,2,null,1,2,null,null,null,0,4,Top,null,null,97.348,2071,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,31,4,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,605540,null,foul,11,L,R,NYM,MIL,S,null,null,1,1,null,null,null,0,4,Top,null,null,97.811,2061,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,31,3,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,605540,null,ball,14,L,R,NYM,MIL,B,null,null,0,1,null,null,null,0,4,Top,null,null,88.225,2221,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,31,2,Slider,Standard,Standard
2019-04-27,Noah Syndergaard,605540,null,called_strike,5,L,R,NYM,MIL,S,null,null,0,0,null,null,null,0,4,Top,null,null,96.601,2145,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,31,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,606115,field_out,hit_into_play,5,R,R,NYM,MIL,X,6,ground_ball,0,1,null,null,519346,2,3,Top,84.4,-54,87.747,2110,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,24,2,Slider,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,called_strike,1,R,R,NYM,MIL,S,null,null,0,0,null,null,519346,2,3,Top,null,null,84.879,2131,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,24,1,Slider,Standard,Standard
2019-04-27,Noah Syndergaard,519346,single,hit_into_play_score,4,L,R,NYM,MIL,X,9,ground_ball,0,0,592885,519058,543768,1,3,Top,89.2,-13,96.928,1994,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,23,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,543768,walk,ball,12,L,R,NYM,MIL,B,null,null,3,2,592885,519058,null,1,3,Top,null,null,98.047,2098,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,7,4-Seam Fastball,Strategic,Standard
2019-04-27,Noah Syndergaard,543768,null,ball,12,L,R,NYM,MIL,B,null,null,2,2,592885,null,519058,1,3,Top,null,null,97.412,2135,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,6,4-Seam Fastball,Strategic,Standard
2019-04-27,Noah Syndergaard,543768,null,ball,11,L,R,NYM,MIL,B,null,null,1,2,592885,null,519058,1,3,Top,null,null,97.121,2099,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,5,4-Seam Fastball,Strategic,Standard
2019-04-27,Noah Syndergaard,543768,null,foul,7,L,R,NYM,MIL,S,null,null,1,2,592885,null,519058,1,3,Top,70.9,65,89.631,1963,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,4,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,543768,null,called_strike,9,L,R,NYM,MIL,S,null,null,1,1,592885,null,519058,1,3,Top,null,null,96.937,2132,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,3,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,543768,null,swinging_strike,2,L,R,NYM,MIL,S,null,null,1,0,592885,null,519058,1,3,Top,null,null,97.788,2115,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,2,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,543768,null,ball,12,L,R,NYM,MIL,B,null,null,0,0,592885,null,519058,1,3,Top,null,null,97.297,2207,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,22,1,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,518735,strikeout,swinging_strike,13,L,R,NYM,MIL,S,2,null,0,2,592885,null,519058,0,3,Top,null,null,91.701,1842,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,21,4,Changeup,Strategic,Standard
2019-04-27,Noah Syndergaard,518735,null,foul,6,L,R,NYM,MIL,S,null,null,0,2,592885,null,519058,0,3,Top,74.6,45,95.991,2203,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,21,3,4-Seam Fastball,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,foul,6,L,R,NYM,MIL,S,null,null,0,1,592885,null,519058,0,3,Top,69.3,77,95.826,2300,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,21,2,4-Seam Fastball,Infield shift,Standard
2019-04-27,Noah Syndergaard,518735,null,swinging_strike,11,L,R,NYM,MIL,S,null,null,0,0,592885,null,519058,0,3,Top,null,null,95.227,2075,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,21,1,Sinker,Infield shift,Standard
2019-04-27,Noah Syndergaard,519058,single,hit_into_play_no_out,4,L,R,NYM,MIL,X,7,line_drive,0,0,null,null,592885,0,3,Top,92.7,11,94.835,2016,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,20,1,Sinker,Infield shift,Standard
2019-04-27,Noah Syndergaard,592885,single,hit_into_play_no_out,7,L,R,NYM,MIL,X,8,line_drive,0,0,null,null,null,0,3,Top,108.6,6,90.248,1700,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,19,1,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,456715,grounded_into_double_play,hit_into_play,4,R,R,NYM,MIL,X,5,ground_ball,1,1,519346,606115,592325,1,2,Top,76.6,-26,98.12,2048,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,13,3,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,456715,null,ball,11,R,R,NYM,MIL,B,null,null,0,1,519346,606115,592325,1,2,Top,null,null,98.576,2248,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,13,2,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,456715,null,foul,9,R,R,NYM,MIL,S,null,null,0,0,519346,606115,592325,1,2,Top,71.6,-30,87.773,2208,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,13,1,Slider,Standard,Standard
2019-04-27,Noah Syndergaard,592325,walk,ball,12,L,R,NYM,MIL,B,null,null,3,2,519346,606115,null,1,2,Top,null,null,97.702,2259,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,7,4-Seam Fastball,Strategic,Standard
2019-04-27,Noah Syndergaard,592325,null,blocked_ball,14,L,R,NYM,MIL,B,null,null,2,2,519346,606115,null,1,2,Top,null,null,87.244,2255,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,6,Slider,Strategic,Standard
2019-04-27,Noah Syndergaard,592325,null,foul,2,L,R,NYM,MIL,S,null,null,2,2,519346,606115,null,1,2,Top,86.5,29,97.278,2121,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,5,Sinker,Strategic,Standard
2019-04-27,Noah Syndergaard,592325,null,foul,6,L,R,NYM,MIL,S,null,null,2,1,519346,606115,null,1,2,Top,null,null,98.099,2268,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,4,4-Seam Fastball,Strategic,Standard
2019-04-27,Noah Syndergaard,592325,null,ball,13,L,R,NYM,MIL,B,null,null,1,1,null,519346,606115,1,2,Top,null,null,90.098,1697,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,3,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,called_strike,5,L,R,NYM,MIL,S,null,null,1,0,null,519346,606115,1,2,Top,null,null,90.925,1884,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,2,Changeup,Standard,Standard
2019-04-27,Noah Syndergaard,592325,null,ball,13,L,R,NYM,MIL,B,null,null,0,0,null,519346,606115,1,2,Top,null,null,97.743,2167,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,12,1,Sinker,Standard,Standard
2019-04-27,Noah Syndergaard,605540,strikeout,swinging_strike,8,L,R,NYM,MIL,S,2,null,1,2,null,519346,606115,0,2,Top,null,null,75.922,2275,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,11,4,Curveball,Strategic,Standard
2019-04-27,Noah Syndergaard,605540,null,called_strike,4,L,R,NYM,MIL,S,null,null,1,1,null,519346,606115,0,2,Top,null,null,77.299,2327,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,11,3,Curveball,Strategic,Standard
2019-04-27,Noah Syndergaard,605540,null,swinging_strike,5,L,R,NYM,MIL,S,null,null,1,0,null,519346,606115,0,2,Top,null,null,97.508,2183,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,11,2,4-Seam Fastball,Strategic,Standard
2019-04-27,Noah Syndergaard,605540,null,ball,13,L,R,NYM,MIL,B,null,null,0,0,null,519346,606115,0,2,Top,null,null,96.518,2158,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,11,1,Sinker,Strategic,Standard
2019-04-27,Noah Syndergaard,606115,single,hit_into_play_no_out,9,R,R,NYM,MIL,X,5,ground_ball,1,2,null,null,519346,0,2,Top,90.3,-17,77.602,2249,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,10,5,Curveball,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,foul,7,R,R,NYM,MIL,S,null,null,1,2,null,null,519346,0,2,Top,72.7,20,97.563,2226,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,10,4,4-Seam Fastball,Standard,Standard
2019-04-27,Noah Syndergaard,606115,null,foul,9,R,R,NYM,MIL,S,null,null,1,1,null,null,519346,0,2,Top,68.3,13,87.429,2110,565999,592789,518595,624413,429664,605204,642708,643446,607043,624424,10,3,Slider,Standard,Standard
